profile_key,display_name,guidance_role,auto_suggest_mode,guidance_portion_g,contexts,reviewed_contexts_json,context_reason,changed_from_v4896602,ready_to_eat,reviewed_preparation_state,preparation_reason,priority_nutrients,flags
ciqual:26096,"Maquereau, filet sauce moutarde, appertisé, égoutté",food,familiar_only,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""vitamin_d_ug"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""iodine_ug"",""iron_mg""]","[""curated_familiar_only""]"
ciqual:26086,"Maquereau, filet sauce tomate, appertisé, égoutté",food,familiar_only,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""fat"",""iodine_ug"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:26020,"Maquereau, frit",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""iodine_ug"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_d_ug"",""phosphorus_mg"",""vitamin_b2_mg""]",[]
ciqual:26087,"Maquereau, fumé",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""iodine_ug"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_d_ug"",""phosphorus_mg"",""vitamin_b2_mg""]",[]
ciqual:26186,"Maquereau, mariné",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""protein"",""selenium_ug"",""vitamin_b3_mg"",""vitamin_b6_mg"",""phosphorus_mg"",""vitamin_b2_mg""]",[]
ciqual:26019,"Maquereau, rôti/cuit au four",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_d_ug"",""iodine_ug"",""phosphorus_mg""]",[]
ciqual:11034,"Marjolaine, séchée",small_quantity,never,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",role_ingredient,False,True,assembly,ingredient_or_condiment,"[""iron_mg"",""calcium_mg"",""fiber""]","[""small_quantity""]"
ciqual:31039,"Marmelade d'orange ou confiture d'orange (extra ou
classique)",treat,familiar_only,150.0,"[""snack""]","[""breakfast"",""snack""]",sweet_spread,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""vitamin_c_mg""]","[""sweet_treat""]"
ciqual:30888,"Marmelade ou confiture d'autres agrumes ou mélange
d'agrumes (extra ou classique)",treat,familiar_only,150.0,"[""snack""]","[""breakfast"",""snack""]",sweet_spread,True,True,ready,ready_food,"[""carbs""]","[""sweet_treat""]"
ciqual:30889,"Marmelade ou confiture d'orange, allégée en sucres",treat,familiar_only,150.0,"[""snack""]","[""breakfast"",""snack""]",sweet_spread,True,True,ready,ready_food,"[""carbs"",""fiber""]","[""sweet_treat""]"
ciqual:12030,"Maroilles, fermier",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:12029,"Maroilles, laitier",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:12036,"Maroilles, sans précision",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b9_ug"",""vitamin_b2_mg"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:31023,Marron glacé,treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber""]","[""sweet_treat""]"
ciqual:1015,Marsala,food,familiar_only,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""potassium_mg""]","[""curated_familiar_only""]"
ciqual:1016,Marsala aux oeufs,food,familiar_only,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""dinner""]",egg,True,True,ready,ready_food,"[""energy"",""carbs""]","[""curated_familiar_only""]"
ciqual:19584,Mascarpone,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""energy"",""fat"",""calcium_mg"",""iodine_ug"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b2_mg""]","[""curated_familiar_only""]"
ciqual:20828,"Massissi, chair, cru, prélevé à la Martinique",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""vitamin_c_mg""]","[""curated_familiar_only""]"
ciqual:16713,"Matière grasse laitière à 15-25% MG, légère, ""à
tartiner"", doux, enrichie en vitamine(s)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""fat"",""energy"",""fiber"",""selenium_ug"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:16080,"Matière grasse ou graisse végétale solide (type
margarine) pour friture ou graisse à frire",food,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",oil,False,True,ready,ready_food,"[""energy"",""fat""]","[""curated_familiar_only""]"
ciqual:16598,"Matière grasse tartinable à teneur en MG <= 41%,
demi-sel, aux stérols végétaux",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:16600,"Matière grasse tartinable à teneur en MG <= 41%,
demi-sel, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:16588,"Matière grasse tartinable à teneur en MG <= 41%,
doux, aux stérols végétaux",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""fat"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:16599,"Matière grasse tartinable à teneur en MG <= 41%,
doux, riche en oméga 3",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b1_mg"",""vitamin_e_mg""]","[""curated_familiar_only""]"
ciqual:16592,"Matière grasse tartinable à teneur en MG <= 41%,
doux, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:16597,"Matière grasse tartinable à teneur en MG > 41% et <=
62%, demi-sel, riche en oméga 3",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_e_mg"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:16594,"Matière grasse tartinable à teneur en MG > 41% et <=
62%, demi-sel, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_e_mg"",""selenium_ug""]","[""curated_familiar_only""]"
ciqual:16595,"Matière grasse tartinable à teneur en MG > 41% et <=
62%, doux, aux stérols végétaux",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b1_mg"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:16596,"Matière grasse tartinable à teneur en MG > 41% et <=
62%, doux, riche en oméga 3",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:16591,"Matière grasse tartinable à teneur en MG > 41% et <=
62%, doux, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat""]","[""curated_familiar_only""]"
ciqual:16593,"Matière grasse tartinable à teneur en MG > 62%,
demi-sel, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_e_mg""]","[""curated_familiar_only""]"
ciqual:16589,"Matière grasse tartinable à teneur en MG > 62%,
doux, riche en oméga 3",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b1_mg"",""vitamin_d_ug"",""vitamin_e_mg"",""fiber""]","[""curated_familiar_only""]"
ciqual:16590,"Matière grasse tartinable à teneur en MG > 62%,
doux, standard",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_e_mg""]","[""curated_familiar_only""]"
ciqual:16602,"Matière grasse tartinable, sans précision sur la teneur
en matière grasse, demi-sel, standard (aliment
moyen)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_e_mg"",""selenium_ug""]","[""curated_familiar_only""]"
ciqual:16603,"Matière grasse tartinable, sans précision sur la teneur
en matière grasse, doux, riche en oméga 3 (aliment
moyen)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:16601,"Matière grasse tartinable, sans précision sur la teneur
en matière grasse, doux, standard (aliment moyen)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",spreadable_fat,True,True,ready,ready_food,"[""energy"",""fat"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:11054,"Mayonnaise (70% MG min.), préemballée",condiment,never,20.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,assembly,ingredient_or_condiment,"[""fat"",""vitamin_e_mg"",""energy""]","[""condiment""]"
ciqual:11079,"Mayonnaise à teneur réduite en matière grasse ou
mayonnaise allégée, préemballée",condiment,never,20.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,assembly,ingredient_or_condiment,"[""fat"",""vitamin_e_mg""]","[""condiment""]"
dict:a0e132fb-88f9-4754-ad9a-c0016129dc03,Mbongo tchobi — Cameroun,meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""protein"",""fiber"",""carbs""]","[""composite_meal""]"
dict:795491b9-a857-44dc-84c7-db508647f764,McExtreme - 1 Steak haché — McDonald’s,commercial,never,271.3,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""protein"",""fiber""]","[""commercial_fast_food""]"
dict:b25083a8-2a86-436c-893c-9237b9c2352f,McExtreme - 2 Steaks hachés — McDonald’s,commercial,never,381.9,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""protein"",""fiber""]","[""commercial_fast_food""]"
ciqual:13051,"Mélange apéritif de fruits exotiques, sec",beverage,never,150.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_fruit,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""potassium_mg"",""iron_mg"",""magnesium_mg"",""phosphorus_mg""]","[""alcohol""]"
ciqual:15048,"Mélange apéritif de graines et fruits séchés, sans sel
ajouté",beverage,never,100.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""vitamin_e_mg"",""calcium_mg"",""iron_mg"",""magnesium_mg"",""potassium_mg"",""zinc_mg""]","[""alcohol""]"
ciqual:15049,"Mélange apéritif de graines et raisins secs, sans sel
ajouté",beverage,never,100.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,True,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""carbs"",""iron_mg"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""zinc_mg""]","[""alcohol""]"
ciqual:15059,"Mélange apéritif de graines grillées, salées",beverage,never,100.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_flavoring,True,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""protein""]","[""alcohol""]"
ciqual:15017,Mélange apéritif de graines salées et fruits séchés,beverage,never,100.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_flavoring,True,True,ready,ready_food,"[""energy"",""fat"",""carbs"",""fiber"",""protein""]","[""alcohol""]"
ciqual:15018,Mélange apéritif de graines salées et raisins secs,beverage,never,100.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_flavoring,True,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""carbs"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b3_mg"",""zinc_mg""]","[""alcohol""]"
ciqual:9612,"Mélange de céréales et légumes secs, cru",food,general,70.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_starch,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""fat"",""magnesium_mg"",""protein""]",[]
ciqual:32041,"Mélange de flocons de céréales, nature, non enrichi
en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_starch,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:12775,"Mélange de fromages râpés (ex : spécial gratins,
spécial pâtes, spécial pizzas…)",meal,familiar_only,30.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",starch,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""protein""]","[""composite_meal""]"
ciqual:31067,Mélasse de canne,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""carbs"",""energy"",""magnesium_mg"",""potassium_mg"",""calcium_mg"",""iron_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:13026,"Melon cantaloup (par ex.: Charentais), chair sans
peau, sans pépins, cru",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""carbs"",""potassium_mg"",""energy"",""fiber"",""vitamin_c_mg""]",[]
ciqual:13742,"Melon miel ou melon honeydew, chair sans peau,
sans pépins, cru",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""snack""]",sweet_spread,False,True,ready,ready_food,"[""vitamin_c_mg"",""potassium_mg""]",[]
ciqual:13430,"Melon, chair sans peau, sans pépins, cru, prélevé à la
Martinique",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""vitamin_c_mg""]",[]
ciqual:51500,"Meloukhia, feuilles de corète séchées, en poudre",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,assembly,powder_or_baking_ingredient,"[""calcium_mg"",""energy"",""fiber"",""iodine_ug"",""iron_mg"",""magnesium_mg"",""potassium_mg"",""protein"",""phosphorus_mg"",""vitamin_b2_mg""]","[""curated_familiar_only""]"
ciqual:25175,"Meloukhia, plat à base de boeuf et corète, fait maison",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""vitamin_e_mg"",""fiber"",""iron_mg"",""protein"",""vitamin_b12_ug"",""zinc_mg"",""phosphorus_mg"",""potassium_mg""]",[]
ciqual:51502,"Meloukhia, sauce, artisanale",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""calcium_mg"",""iron_mg"",""vitamin_b9_ug""]","[""curated_familiar_only""]"
ciqual:11027,"Menthe, fraîche",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",aromatic,False,True,ready,ready_food,"[""fiber"",""iron_mg"",""calcium_mg"",""potassium_mg"",""vitamin_c_mg"",""vitamin_e_mg"",""magnesium_mg"",""vitamin_b2_mg"",""vitamin_b6_mg"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:11029,"Menthe, séchée",small_quantity,never,5.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",aromatic,False,True,assembly,ingredient_or_condiment,"[""iron_mg""]","[""small_quantity""]"
ciqual:30150,Merguez crue,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""zinc_mg"",""phosphorus_mg""]",[]
ciqual:30151,Merguez crue (aliment moyen),food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]",[]
ciqual:30156,"Merguez, boeuf et mouton, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein""]",[]
ciqual:30155,"Merguez, boeuf et mouton, cuite",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""zinc_mg""]",[]
ciqual:30153,"Merguez, boeuf et porc, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein""]",[]
ciqual:30154,"Merguez, boeuf, mouton et porc, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein""]",[]
ciqual:30152,"Merguez, pur boeuf, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein""]",[]
ciqual:24520,Meringue,treat,familiar_only,60.0,"[""snack""]","[""snack""]",profile_sweet,False,True,ready,ready_food,"[""carbs"",""energy"",""vitamin_b2_mg""]","[""sweet_treat""]"
ciqual:26095,"Merlan, cru",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""iodine_ug"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""phosphorus_mg"",""potassium_mg"",""protein"",""energy"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:26022,"Merlan, cuit à la vapeur",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""iodine_ug"",""protein"",""phosphorus_mg"",""potassium_mg"",""selenium_ug"",""vitamin_b2_mg"",""energy"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:26021,"Merlan, frit",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""iodine_ug"",""protein"",""vitamin_b12_ug"",""energy"",""phosphorus_mg"",""potassium_mg"",""selenium_ug"",""fat"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:26124,"Merlan, pané",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_e_mg"",""carbs"",""potassium_mg""]","[""curated_familiar_only""]"
ciqual:26233,"Merlu blanc du Cap, surgelé, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""selenium_ug"",""protein"",""energy""]",[]
ciqual:26044,"Merlu, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""protein"",""selenium_ug"",""vitamin_d_ug"",""iodine_ug"",""phosphorus_mg"",""vitamin_b12_ug"",""energy"",""potassium_mg"",""vitamin_b2_mg"",""vitamin_b3_mg""]",[]
ciqual:26120,"Merlu, cuit à l'étouffée",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""protein"",""vitamin_b12_ug"",""vitamin_d_ug"",""energy"",""iodine_ug"",""phosphorus_mg"",""selenium_ug"",""fat"",""potassium_mg"",""vitamin_b3_mg""]",[]
ciqual:26048,"Merlu, filet, surgelé, cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""selenium_ug"",""energy"",""protein"",""fat"",""iodine_ug"",""magnesium_mg""]",[]
ciqual:26178,"Mérou, cru",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b6_mg"",""energy""]","[""curated_familiar_only""]"
ciqual:20272,"Mesclun ou salade, mélange de jeunes pousses",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""fiber""]",[]
dict:2dd8f1f0-f6e1-48f0-bdd0-f61a1ab7a57e,Mhadjeb / Mahjouba — Algérie,meal,familiar_only,350.0,"[""lunch"",""snack""]","[""lunch"",""snack""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""protein""]","[""composite_meal""]"
dict:eab137db-1b51-4ef6-9fcb-12331b7386e7,Mhadjeb / Mahjouba — Algérie,meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""protein""]","[""composite_meal""]"
dict:cb2a7574-36e7-4e8e-8ff3-6cc52136fa75,Miel,treat,familiar_only,60.0,"[""breakfast"",""snack""]","[""breakfast"",""snack""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy""]","[""sweet_treat""]"
dict:cc6d2ce9-a41b-4295-b1ac-cbd9d3319daa,Mikaté — Congo / RDC,meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""protein"",""fiber""]","[""composite_meal""]"
ciqual:9330,"Mil complet, cru",food,general,70.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_starch,False,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""magnesium_mg"",""phosphorus_mg"",""selenium_ug"",""vitamin_b1_mg"",""vitamin_b3_mg"",""fat"",""iron_mg""]",[]
ciqual:9331,"Mil, cuit, sans sel ajouté",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""carbs"",""energy"",""magnesium_mg"",""phosphorus_mg"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:39001,"Milkshake, de restauration rapide",commercial,never,250.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",profile_beverage,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""vitamin_b2_mg"",""calcium_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_b12_ug"",""fiber"",""protein""]","[""commercial_fast_food""]"
ciqual:24666,Mille-feuille,treat,familiar_only,60.0,"[""snack""]","[""snack""]",profile_sweet,False,True,ready,ready_food,"[""selenium_ug"",""carbs"",""energy"",""fat"",""vitamin_b2_mg"",""vitamin_b12_ug""]","[""sweet_treat""]"
ciqual:12737,Mimolette demi-vieille (6 mois d'affinage minimum),food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:12742,Mimolette extra-vieille (18 mois d'affinage minimum),food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:12735,Mimolette jeune (moins de 6 mois d'affinage),food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""protein""]","[""curated_familiar_only""]"
ciqual:12738,Mimolette vieille (12 mois d'affinage minimum),food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b2_mg"",""zinc_mg"",""vitamin_b9_ug""]","[""curated_familiar_only""]"
ciqual:12740,"Mimolette, sans précision",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""vitamin_b2_mg"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:20916,Miso,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_flavoring,False,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""phosphorus_mg"",""protein"",""zinc_mg"",""carbs"",""iron_mg"",""magnesium_mg"",""potassium_mg""]","[""curated_familiar_only""]"
