ciqual_code,nutrient_key,value_100g,unit,source,source_version
20832,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
20833,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
20834,vitamin_c_mg,9.23,mg,ANSES - Table Ciqual 2025,2025-11-03
20834,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
20835,vitamin_c_mg,15.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20835,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
54500,calcium_mg,17,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,iron_mg,0.54,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,magnesium_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,potassium_mg,490,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,zinc_mg,0.12,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
54500,vitamin_c_mg,29,mg,ANSES - Table Ciqual 2025,2025-11-03
54500,vitamin_b9_ug,14,µg,ANSES - Table Ciqual 2025,2025-11-03
54500,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
54500,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
20296,calcium_mg,88,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,iron_mg,0.93,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,magnesium_mg,17,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,potassium_mg,330,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,zinc_mg,0.28,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,vitamin_c_mg,9.54,mg,ANSES - Table Ciqual 2025,2025-11-03
20296,vitamin_b9_ug,71.9,µg,ANSES - Table Ciqual 2025,2025-11-03
20297,calcium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
20297,iron_mg,0.46,mg,ANSES - Table Ciqual 2025,2025-11-03
20297,magnesium_mg,8.5,mg,ANSES - Table Ciqual 2025,2025-11-03
20297,potassium_mg,170,mg,ANSES - Table Ciqual 2025,2025-11-03
20297,zinc_mg,0.1,mg,ANSES - Table Ciqual 2025,2025-11-03
20297,vitamin_b9_ug,16.2,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,calcium_mg,20,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,iron_mg,1.58,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,iodine_ug,2.7,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,magnesium_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,potassium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,selenium_ug,0.3,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,zinc_mg,0.12,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
4000,vitamin_b9_ug,4,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4000,omega3_g,0.00027,g,ANSES - Table Ciqual 2025,2025-11-03
4002,calcium_mg,9.48,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,iron_mg,0.35,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,iodine_ug,3,µg,ANSES - Table Ciqual 2025,2025-11-03
4002,magnesium_mg,21.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,potassium_mg,391,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,zinc_mg,0.24,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4002,vitamin_c_mg,12.8,mg,ANSES - Table Ciqual 2025,2025-11-03
4002,vitamin_b9_ug,9,µg,ANSES - Table Ciqual 2025,2025-11-03
4002,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4002,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4003,calcium_mg,5.83,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,iron_mg,0.27,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,magnesium_mg,17.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,potassium_mg,363,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,zinc_mg,0.15,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4003,vitamin_c_mg,2.92,mg,ANSES - Table Ciqual 2025,2025-11-03
4003,vitamin_b9_ug,31.1,µg,ANSES - Table Ciqual 2025,2025-11-03
4003,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4003,omega3_g,0.011,g,ANSES - Table Ciqual 2025,2025-11-03
4004,calcium_mg,27,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,iron_mg,1.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,magnesium_mg,66,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,potassium_mg,1300,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,zinc_mg,0.82,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,vitamin_c_mg,8.26,mg,ANSES - Table Ciqual 2025,2025-11-03
4004,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4004,omega3_g,0.04,g,ANSES - Table Ciqual 2025,2025-11-03
4007,calcium_mg,13,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,iron_mg,1.6,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,iodine_ug,2.25,µg,ANSES - Table Ciqual 2025,2025-11-03
4007,magnesium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,potassium_mg,430,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,selenium_ug,1,µg,ANSES - Table Ciqual 2025,2025-11-03
4007,zinc_mg,0.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4007,vitamin_c_mg,15,mg,ANSES - Table Ciqual 2025,2025-11-03
4007,vitamin_b9_ug,7.5,µg,ANSES - Table Ciqual 2025,2025-11-03
4007,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4007,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4008,calcium_mg,14.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,iron_mg,0.78,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,iodine_ug,1.74,µg,ANSES - Table Ciqual 2025,2025-11-03
4008,magnesium_mg,22,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,potassium_mg,421,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,selenium_ug,22.9,µg,ANSES - Table Ciqual 2025,2025-11-03
4008,zinc_mg,0.35,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4008,vitamin_c_mg,19.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4008,vitamin_b9_ug,16,µg,ANSES - Table Ciqual 2025,2025-11-03
4008,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4008,omega3_g,0.018,g,ANSES - Table Ciqual 2025,2025-11-03
4011,calcium_mg,25.4,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,iron_mg,1.26,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,magnesium_mg,9.4,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,potassium_mg,229,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,zinc_mg,0.18,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4011,vitamin_c_mg,5.1,mg,ANSES - Table Ciqual 2025,2025-11-03
4011,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4011,omega3_g,0.021,g,ANSES - Table Ciqual 2025,2025-11-03
4013,calcium_mg,25.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,iron_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,iodine_ug,3,µg,ANSES - Table Ciqual 2025,2025-11-03
4013,magnesium_mg,27.9,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,potassium_mg,550,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,zinc_mg,0.58,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4013,vitamin_c_mg,10.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4013,omega3_g,0.021,g,ANSES - Table Ciqual 2025,2025-11-03
4014,vitamin_c_mg,14.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4014,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4015,calcium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,iron_mg,0.73,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,magnesium_mg,28,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,potassium_mg,680,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,zinc_mg,0.35,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,vitamin_c_mg,1.97,mg,ANSES - Table Ciqual 2025,2025-11-03
4015,omega3_g,0.05,g,ANSES - Table Ciqual 2025,2025-11-03
4016,calcium_mg,73,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,iron_mg,2.03,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,iodine_ug,2.11,µg,ANSES - Table Ciqual 2025,2025-11-03
4016,magnesium_mg,69.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,potassium_mg,1650,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,selenium_ug,1.6,µg,ANSES - Table Ciqual 2025,2025-11-03
4016,zinc_mg,1.13,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,vitamin_c_mg,22.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4016,omega3_g,0.036,g,ANSES - Table Ciqual 2025,2025-11-03
4017,calcium_mg,38.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,iron_mg,0.19,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,magnesium_mg,16.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,potassium_mg,184,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,zinc_mg,0.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,vitamin_d_ug,0.3,µg,ANSES - Table Ciqual 2025,2025-11-03
4017,vitamin_c_mg,8.63,mg,ANSES - Table Ciqual 2025,2025-11-03
4017,vitamin_b12_ug,0.11,µg,ANSES - Table Ciqual 2025,2025-11-03
4017,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4018,calcium_mg,31.1,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,iron_mg,0.21,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,iodine_ug,5,µg,ANSES - Table Ciqual 2025,2025-11-03
4018,magnesium_mg,15.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,potassium_mg,260,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,zinc_mg,0.22,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,vitamin_d_ug,0.2,µg,ANSES - Table Ciqual 2025,2025-11-03
4018,vitamin_c_mg,6.1,mg,ANSES - Table Ciqual 2025,2025-11-03
4018,vitamin_b12_ug,0.07,µg,ANSES - Table Ciqual 2025,2025-11-03
4018,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4019,calcium_mg,36.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,iron_mg,0.39,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,iodine_ug,5.15,µg,ANSES - Table Ciqual 2025,2025-11-03
4019,magnesium_mg,15,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,potassium_mg,270,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,selenium_ug,0.96,µg,ANSES - Table Ciqual 2025,2025-11-03
4019,zinc_mg,0.31,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,vitamin_c_mg,3.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4019,vitamin_b12_ug,0.091,µg,ANSES - Table Ciqual 2025,2025-11-03
4019,omega3_g,0.0038,g,ANSES - Table Ciqual 2025,2025-11-03
4020,calcium_mg,22.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4020,iron_mg,0.99,mg,ANSES - Table Ciqual 2025,2025-11-03
4020,magnesium_mg,9.25,mg,ANSES - Table Ciqual 2025,2025-11-03
4020,potassium_mg,138,mg,ANSES - Table Ciqual 2025,2025-11-03
4020,zinc_mg,0.68,mg,ANSES - Table Ciqual 2025,2025-11-03
4020,omega3_g,0.011,g,ANSES - Table Ciqual 2025,2025-11-03
4021,calcium_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
4021,iron_mg,0.8,mg,ANSES - Table Ciqual 2025,2025-11-03
4021,magnesium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
4021,potassium_mg,180,mg,ANSES - Table Ciqual 2025,2025-11-03
4021,zinc_mg,0.38,mg,ANSES - Table Ciqual 2025,2025-11-03
4021,vitamin_b12_ug,0.39,µg,ANSES - Table Ciqual 2025,2025-11-03
4021,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
4022,calcium_mg,27,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,iron_mg,1.21,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,iodine_ug,0.5,µg,ANSES - Table Ciqual 2025,2025-11-03
4022,magnesium_mg,66,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,potassium_mg,1100,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,selenium_ug,13.4,µg,ANSES - Table Ciqual 2025,2025-11-03
4022,zinc_mg,0.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4022,vitamin_c_mg,31,mg,ANSES - Table Ciqual 2025,2025-11-03
4022,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4022,omega3_g,0.016,g,ANSES - Table Ciqual 2025,2025-11-03
4023,calcium_mg,10,mg,ANSES - Table Ciqual 2025,2025-11-03
4023,iron_mg,0.6,mg,ANSES - Table Ciqual 2025,2025-11-03
4023,iodine_ug,0.9,µg,ANSES - Table Ciqual 2025,2025-11-03
4023,potassium_mg,367,mg,ANSES - Table Ciqual 2025,2025-11-03
4023,zinc_mg,0.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4023,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4023,vitamin_c_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
4023,vitamin_b9_ug,25,µg,ANSES - Table Ciqual 2025,2025-11-03
4023,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4023,omega3_g,0.096,g,ANSES - Table Ciqual 2025,2025-11-03
4025,calcium_mg,17,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,iron_mg,0.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,magnesium_mg,24,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,potassium_mg,550,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,zinc_mg,0.43,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,vitamin_c_mg,1.08,mg,ANSES - Table Ciqual 2025,2025-11-03
4025,omega3_g,0.08,g,ANSES - Table Ciqual 2025,2025-11-03
4026,calcium_mg,15,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,iron_mg,1.08,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,magnesium_mg,28,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,potassium_mg,535,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,zinc_mg,0.36,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4026,vitamin_c_mg,9.6,mg,ANSES - Table Ciqual 2025,2025-11-03
4026,vitamin_b9_ug,28,µg,ANSES - Table Ciqual 2025,2025-11-03
4026,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4026,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4027,calcium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,iron_mg,0.63,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,magnesium_mg,26,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,potassium_mg,570,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,zinc_mg,0.42,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,vitamin_c_mg,1.25,mg,ANSES - Table Ciqual 2025,2025-11-03
4027,omega3_g,0.13,g,ANSES - Table Ciqual 2025,2025-11-03
4028,calcium_mg,6.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,iron_mg,0.31,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,magnesium_mg,17,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,potassium_mg,390,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,zinc_mg,0.23,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,vitamin_c_mg,3.78,mg,ANSES - Table Ciqual 2025,2025-11-03
4028,vitamin_b9_ug,7.89,µg,ANSES - Table Ciqual 2025,2025-11-03
4028,vitamin_b12_ug,0.074,µg,ANSES - Table Ciqual 2025,2025-11-03
4029,iron_mg,0.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4029,magnesium_mg,19.7,mg,ANSES - Table Ciqual 2025,2025-11-03
4029,potassium_mg,291,mg,ANSES - Table Ciqual 2025,2025-11-03
4029,zinc_mg,0.34,mg,ANSES - Table Ciqual 2025,2025-11-03
4029,vitamin_c_mg,18.9,mg,ANSES - Table Ciqual 2025,2025-11-03
4029,vitamin_b9_ug,53.8,µg,ANSES - Table Ciqual 2025,2025-11-03
4029,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4030,calcium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,iron_mg,0.67,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,magnesium_mg,29,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,potassium_mg,590,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,zinc_mg,0.45,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,vitamin_c_mg,2.38,mg,ANSES - Table Ciqual 2025,2025-11-03
4030,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4030,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
4032,calcium_mg,23.8,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,iron_mg,0.9,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,magnesium_mg,23.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,potassium_mg,684,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,zinc_mg,0.36,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4032,vitamin_c_mg,19,mg,ANSES - Table Ciqual 2025,2025-11-03
4032,vitamin_b12_ug,0.04,µg,ANSES - Table Ciqual 2025,2025-11-03
4032,omega3_g,0.056,g,ANSES - Table Ciqual 2025,2025-11-03
4034,calcium_mg,51,mg,ANSES - Table Ciqual 2025,2025-11-03
4034,iron_mg,0.81,mg,ANSES - Table Ciqual 2025,2025-11-03
4034,magnesium_mg,28,mg,ANSES - Table Ciqual 2025,2025-11-03
4034,potassium_mg,530,mg,ANSES - Table Ciqual 2025,2025-11-03
4034,zinc_mg,0.53,mg,ANSES - Table Ciqual 2025,2025-11-03
4034,omega3_g,0.08,g,ANSES - Table Ciqual 2025,2025-11-03
4035,calcium_mg,27,mg,ANSES - Table Ciqual 2025,2025-11-03
4035,iron_mg,0.61,mg,ANSES - Table Ciqual 2025,2025-11-03
4035,magnesium_mg,22,mg,ANSES - Table Ciqual 2025,2025-11-03
4035,potassium_mg,420,mg,ANSES - Table Ciqual 2025,2025-11-03
4035,zinc_mg,0.39,mg,ANSES - Table Ciqual 2025,2025-11-03
4035,vitamin_b12_ug,0.07,µg,ANSES - Table Ciqual 2025,2025-11-03
4035,omega3_g,0.12,g,ANSES - Table Ciqual 2025,2025-11-03
4036,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4037,calcium_mg,21,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,iron_mg,0.98,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,magnesium_mg,55,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,potassium_mg,1100,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,zinc_mg,0.6,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,vitamin_c_mg,5.07,mg,ANSES - Table Ciqual 2025,2025-11-03
4037,omega3_g,0.05,g,ANSES - Table Ciqual 2025,2025-11-03
4038,calcium_mg,56,mg,ANSES - Table Ciqual 2025,2025-11-03
4038,iron_mg,1.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4038,magnesium_mg,67,mg,ANSES - Table Ciqual 2025,2025-11-03
4038,potassium_mg,1300,mg,ANSES - Table Ciqual 2025,2025-11-03
4038,zinc_mg,0.87,mg,ANSES - Table Ciqual 2025,2025-11-03
4038,vitamin_b12_ug,0.049,µg,ANSES - Table Ciqual 2025,2025-11-03
4038,omega3_g,0.03,g,ANSES - Table Ciqual 2025,2025-11-03
4039,calcium_mg,18,mg,ANSES - Table Ciqual 2025,2025-11-03
4039,iron_mg,0.55,mg,ANSES - Table Ciqual 2025,2025-11-03
4039,magnesium_mg,22,mg,ANSES - Table Ciqual 2025,2025-11-03
4039,potassium_mg,460,mg,ANSES - Table Ciqual 2025,2025-11-03
4039,zinc_mg,0.35,mg,ANSES - Table Ciqual 2025,2025-11-03
4039,omega3_g,0.12,g,ANSES - Table Ciqual 2025,2025-11-03
4040,omega3_g,0.02,g,ANSES - Table Ciqual 2025,2025-11-03
4042,omega3_g,0.0037,g,ANSES - Table Ciqual 2025,2025-11-03
4043,vitamin_c_mg,6,mg,ANSES - Table Ciqual 2025,2025-11-03
4043,omega3_g,0.01,g,ANSES - Table Ciqual 2025,2025-11-03
4044,omega3_g,0.01,g,ANSES - Table Ciqual 2025,2025-11-03
4045,omega3_g,0.013,g,ANSES - Table Ciqual 2025,2025-11-03
4046,calcium_mg,20,mg,ANSES - Table Ciqual 2025,2025-11-03
4046,iron_mg,1.8,mg,ANSES - Table Ciqual 2025,2025-11-03
4046,vitamin_c_mg,6,mg,ANSES - Table Ciqual 2025,2025-11-03
4046,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4047,calcium_mg,35.4,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,iron_mg,0.26,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,magnesium_mg,15.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,potassium_mg,238,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,zinc_mg,0.24,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,vitamin_d_ug,0.17,µg,ANSES - Table Ciqual 2025,2025-11-03
4047,vitamin_c_mg,5.98,mg,ANSES - Table Ciqual 2025,2025-11-03
4047,vitamin_b12_ug,0.089,µg,ANSES - Table Ciqual 2025,2025-11-03
4047,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4048,calcium_mg,9.38,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,iron_mg,0.44,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,iodine_ug,7.42,µg,ANSES - Table Ciqual 2025,2025-11-03
4048,magnesium_mg,20.6,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,potassium_mg,457,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,selenium_ug,8,µg,ANSES - Table Ciqual 2025,2025-11-03
4048,zinc_mg,0.25,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,vitamin_c_mg,3.92,mg,ANSES - Table Ciqual 2025,2025-11-03
4048,vitamin_b9_ug,17.8,µg,ANSES - Table Ciqual 2025,2025-11-03
4048,vitamin_b12_ug,0.036,µg,ANSES - Table Ciqual 2025,2025-11-03
4048,omega3_g,0.027,g,ANSES - Table Ciqual 2025,2025-11-03
4049,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4050,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4051,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4052,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4053,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4101,calcium_mg,30,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,iron_mg,0.61,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,iodine_ug,0.2,µg,ANSES - Table Ciqual 2025,2025-11-03
4101,magnesium_mg,25,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,potassium_mg,337,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,selenium_ug,0.6,µg,ANSES - Table Ciqual 2025,2025-11-03
4101,zinc_mg,0.3,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4101,vitamin_c_mg,2.4,mg,ANSES - Table Ciqual 2025,2025-11-03
4101,vitamin_b9_ug,11,µg,ANSES - Table Ciqual 2025,2025-11-03
4101,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4101,omega3_g,0.001,g,ANSES - Table Ciqual 2025,2025-11-03
4102,calcium_mg,32.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,iron_mg,0.71,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,iodine_ug,3,µg,ANSES - Table Ciqual 2025,2025-11-03
4102,magnesium_mg,22.5,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,potassium_mg,353,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,zinc_mg,0.26,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4102,vitamin_c_mg,16.2,mg,ANSES - Table Ciqual 2025,2025-11-03
4102,vitamin_b9_ug,6,µg,ANSES - Table Ciqual 2025,2025-11-03
4102,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
4102,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
4103,omega3_g,0,g,ANSES - Table Ciqual 2025,2025-11-03
20050,calcium_mg,32.9,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,iron_mg,0.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,magnesium_mg,14.1,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,potassium_mg,452,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,zinc_mg,0.34,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
20050,vitamin_c_mg,3.2,mg,ANSES - Table Ciqual 2025,2025-11-03
20050,vitamin_b9_ug,44.3,µg,ANSES - Table Ciqual 2025,2025-11-03
20050,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
